State,seat_number,pollster_rating_name,start_date,end_date,sample_size,population,partisan,cycle,election_date,stage,ranked_choice_reallocated,party,candidate_name,pct
NV,4,Moore Information,10/3/2018,10/8/2018,400,lv,R,2018,11/6/2018,general,FALSE,REP,Cresent Hardy,41
NV,4,Moore Information,10/3/2018,10/8/2018,400,lv,R,2018,11/6/2018,general,FALSE,LIB,Gregg Luckner,2
NV,4,Moore Information,10/3/2018,10/8/2018,400,lv,R,2018,11/6/2018,general,FALSE,IAP,Warren Ross Markowitz,2
NV,4,Moore Information,10/3/2018,10/8/2018,400,lv,R,2018,11/6/2018,general,FALSE,IND,Dean McGonigle,1
NV,4,Moore Information,10/3/2018,10/8/2018,400,lv,R,2018,11/6/2018,general,FALSE,N,Rodney Smith,1
FL,16,Public Opinion Strategies,10/4/2018,10/7/2018,400,lv,R,2018,11/6/2018,general,FALSE,DEM,David Shapiro,42
FL,16,Public Opinion Strategies,10/4/2018,10/7/2018,400,lv,R,2018,11/6/2018,general,FALSE,REP,Vern Buchanan,52
NJ,11,Monmouth University,10/3/2018,10/7/2018,356,lv,,2018,11/6/2018,general,FALSE,DEM,Mikie Sherrill,48
NJ,11,Monmouth University,10/3/2018,10/7/2018,356,lv,,2018,11/6/2018,general,FALSE,REP,Jay Webber,44
NJ,11,Monmouth University,10/3/2018,10/7/2018,356,lv,,2018,11/6/2018,general,FALSE,DEM,Mikie Sherrill,50
NJ,11,Monmouth University,10/3/2018,10/7/2018,356,lv,,2018,11/6/2018,general,FALSE,REP,Jay Webber,43
NJ,11,Monmouth University,10/3/2018,10/7/2018,356,lv,,2018,11/6/2018,general,FALSE,DEM,Mikie Sherrill,48
NJ,11,Monmouth University,10/3/2018,10/7/2018,356,lv,,2018,11/6/2018,general,FALSE,REP,Jay Webber,45
IL,12,Global Strategy Group,10/3/2018,10/7/2018,404,lv,D,2018,11/6/2018,general,FALSE,DEM,Brendan Kelly,45
IL,12,Global Strategy Group,10/3/2018,10/7/2018,404,lv,D,2018,11/6/2018,general,FALSE,REP,Mike Bost,46
FL,9,SurveyUSA,10/2/2018,10/7/2018,535,lv,,2018,11/6/2018,general,FALSE,DEM,Darren Soto,48
FL,9,SurveyUSA,10/2/2018,10/7/2018,535,lv,,2018,11/6/2018,general,FALSE,REP,Wayne Liebnitzky,40
ME,1,Pan Atlantic Research,10/1/2018,10/7/2018,249,lv,,2018,11/6/2018,general,FALSE,DEM,Chellie M. Pingree,53.4
ME,1,Pan Atlantic Research,10/1/2018,10/7/2018,249,lv,,2018,11/6/2018,general,FALSE,REP,Mark Holbrook,29.4
ME,1,Pan Atlantic Research,10/1/2018,10/7/2018,249,lv,,2018,11/6/2018,general,FALSE,IND,Martin J. Grohman,10.5
ME,2,Pan Atlantic Research,10/1/2018,10/7/2018,251,lv,,2018,11/6/2018,general,FALSE,DEM,Jared Forrest Golden,36.5
ME,2,Pan Atlantic Research,10/1/2018,10/7/2018,251,lv,,2018,11/6/2018,general,FALSE,REP,Bruce Poliquin,37
ME,2,Pan Atlantic Research,10/1/2018,10/7/2018,251,lv,,2018,11/6/2018,general,FALSE,IND,Tiffany Bond,6.4
ME,2,Pan Atlantic Research,10/1/2018,10/7/2018,251,lv,,2018,11/6/2018,general,FALSE,IND,William R. S. Hoar,2.7
OH,7,Mellman Group,10/3/2018,10/6/2018,400,lv,D,2018,11/6/2018,general,FALSE,DEM,Ken Harbaugh,38
OH,7,Mellman Group,10/3/2018,10/6/2018,400,lv,D,2018,11/6/2018,general,FALSE,REP,Bob Gibbs,45
AK,1,Alaska Survey Research,10/1/2018,10/6/2018,500,lv,,2018,11/6/2018,general,FALSE,DEM,Alyse S. Galvin,46
AK,1,Alaska Survey Research,10/1/2018,10/6/2018,500,lv,,2018,11/6/2018,general,FALSE,REP,Don Young,49.7
MI,11,Siena College/The New York Times Upshot,10/1/2018,10/6/2018,465,lv,,2018,11/6/2018,general,FALSE,DEM,Haley Stevens,45.18
MI,11,Siena College/The New York Times Upshot,10/1/2018,10/6/2018,465,lv,,2018,11/6/2018,general,FALSE,REP,Lena Epstein,37.61
MI,11,Siena College/The New York Times Upshot,10/1/2018,10/6/2018,465,rv,,2018,11/6/2018,general,FALSE,DEM,Haley Stevens,45.8
MI,11,Siena College/The New York Times Upshot,10/1/2018,10/6/2018,465,rv,,2018,11/6/2018,general,FALSE,REP,Lena Epstein,34.7
FL,27,Mason-Dixon Polling & Strategy,10/1/2018,10/6/2018,625,lv,,2018,11/6/2018,general,FALSE,DEM,Donna E. Shalala,42
FL,27,Mason-Dixon Polling & Strategy,10/1/2018,10/6/2018,625,lv,,2018,11/6/2018,general,FALSE,REP,María Elvira Salazar,44
FL,27,Mason-Dixon Polling & Strategy,10/1/2018,10/6/2018,625,lv,,2018,11/6/2018,general,FALSE,NPA,Mayra Joli,1
MT,1,Montana State University,9/15/2018,10/6/2018,2079,rv,,2018,11/6/2018,general,FALSE,DEM,Kathleen Williams,40.1
MT,1,Montana State University,9/15/2018,10/6/2018,2079,rv,,2018,11/6/2018,general,FALSE,REP,Greg Gianforte,47.6
MT,1,Montana State University,9/15/2018,10/6/2018,2079,rv,,2018,11/6/2018,general,FALSE,LIB,Elinor Swanson,2.4
WI,1,Change Research,10/4/2018,10/5/2018,501,lv,D,2018,11/6/2018,general,FALSE,DEM,Randy Bryce,43.7
WI,1,Change Research,10/4/2018,10/5/2018,501,lv,D,2018,11/6/2018,general,FALSE,REP,Bryan Steil,46.2
WI,1,Change Research,10/4/2018,10/5/2018,501,lv,D,2018,11/6/2018,general,FALSE,IND,Ken Yorgan,6.5
NC,9,Siena College/The New York Times Upshot,10/1/2018,10/5/2018,502,lv,,2018,11/6/2018,general,FALSE,DEM,Daniel Kent McCready,42.34
NC,9,Siena College/The New York Times Upshot,10/1/2018,10/5/2018,502,lv,,2018,11/6/2018,general,FALSE,REP,Mark Harris,46.82
NC,9,Siena College/The New York Times Upshot,10/1/2018,10/5/2018,502,rv,,2018,11/6/2018,general,FALSE,DEM,Daniel Kent McCready,42.62
NC,9,Siena College/The New York Times Upshot,10/1/2018,10/5/2018,502,rv,,2018,11/6/2018,general,FALSE,REP,Mark Harris,44.26
TX,31,Siena College/The New York Times Upshot,10/1/2018,10/5/2018,490,lv,,2018,11/6/2018,general,FALSE,DEM,Mary Jennings Hegar,38.06
TX,31,Siena College/The New York Times Upshot,10/1/2018,10/5/2018,490,lv,,2018,11/6/2018,general,FALSE,REP,John Carter,52.75
TX,31,Siena College/The New York Times Upshot,10/1/2018,10/5/2018,490,rv,,2018,11/6/2018,general,FALSE,DEM,Mary Jennings Hegar,35.42
TX,31,Siena College/The New York Times Upshot,10/1/2018,10/5/2018,490,rv,,2018,11/6/2018,general,FALSE,REP,John Carter,51.23
VA,10,ABC News/The Washington Post,9/19/2018,10/5/2018,1087,rv,,2018,11/6/2018,general,FALSE,DEM,Jennifer T. Wexton,54
VA,10,ABC News/The Washington Post,9/19/2018,10/5/2018,1087,rv,,2018,11/6/2018,general,FALSE,REP,Barbara J. Comstock,43
VA,10,ABC News/The Washington Post,9/19/2018,10/5/2018,866,lv,,2018,11/6/2018,general,FALSE,DEM,Jennifer T. Wexton,55
VA,10,ABC News/The Washington Post,9/19/2018,10/5/2018,866,lv,,2018,11/6/2018,general,FALSE,REP,Barbara J. Comstock,43
FL,15,WPA Intelligence (WPAi),10/3/2018,10/4/2018,418,lv,R,2018,11/6/2018,general,FALSE,DEM,Kristen Carlson,39
FL,15,WPA Intelligence (WPAi),10/3/2018,10/4/2018,418,lv,R,2018,11/6/2018,general,FALSE,REP,Ross Spano,46
IA,1,The Polling Company Inc.,10/3/2018,10/4/2018,400,rv,R,2018,11/6/2018,general,FALSE,DEM,Abby Finkenauer,44
IA,1,The Polling Company Inc.,10/3/2018,10/4/2018,400,rv,R,2018,11/6/2018,general,FALSE,REP,Rod Blum,43
IA,1,The Polling Company Inc.,10/3/2018,10/4/2018,400,rv,R,2018,11/6/2018,general,FALSE,LIB,Troy Hageman,3
TX,23,GS Strategy Group,10/2/2018,10/4/2018,400,lv,R,2018,11/6/2018,general,FALSE,DEM,Gina Ortiz Jones,30
TX,23,GS Strategy Group,10/2/2018,10/4/2018,400,lv,R,2018,11/6/2018,general,FALSE,REP,Will Hurd,55
TX,23,GS Strategy Group,10/2/2018,10/4/2018,400,lv,R,2018,11/6/2018,general,FALSE,LIB,Ruben Corvalan,5
NC,9,SurveyUSA,10/2/2018,10/4/2018,556,lv,,2018,11/6/2018,general,FALSE,DEM,Daniel Kent McCready,45
NC,9,SurveyUSA,10/2/2018,10/4/2018,556,lv,,2018,11/6/2018,general,FALSE,REP,Mark Harris,41
NC,9,SurveyUSA,10/2/2018,10/4/2018,556,lv,,2018,11/6/2018,general,FALSE,LIB,Jeffery Scott,3
NJ,3,National Research Inc.,10/2/2018,10/4/2018,400,lv,R,2018,11/6/2018,general,FALSE,DEM,Andy Kim,40
NJ,3,National Research Inc.,10/2/2018,10/4/2018,400,lv,R,2018,11/6/2018,general,FALSE,REP,Tom MacArthur,44
PA,1,Public Opinion Strategies,10/2/2018,10/4/2018,400,lv,R,2018,11/6/2018,general,FALSE,DEM,Scott Wallace,42
PA,1,Public Opinion Strategies,10/2/2018,10/4/2018,400,lv,R,2018,11/6/2018,general,FALSE,REP,Brian Fitzpatrick,50
MI,11,ALG Research,10/2/2018,10/4/2018,503,lv,D,2018,11/6/2018,general,FALSE,DEM,Haley Stevens,42
MI,11,ALG Research,10/2/2018,10/4/2018,503,lv,D,2018,11/6/2018,general,FALSE,REP,Lena Epstein,37
MI,11,ALG Research,10/2/2018,10/4/2018,503,lv,D,2018,11/6/2018,general,FALSE,LIB,Leonard C. Schwartz,4
IA,4,WPA Intelligence (WPAi),10/2/2018,10/4/2018,400,lv,R,2018,11/6/2018,general,FALSE,DEM,J.D. Scholten,34
IA,4,WPA Intelligence (WPAi),10/2/2018,10/4/2018,400,lv,R,2018,11/6/2018,general,FALSE,REP,Steve King,54
IA,4,WPA Intelligence (WPAi),10/2/2018,10/4/2018,400,lv,R,2018,11/6/2018,general,FALSE,LIB,Charles A. Aldrich,1
IA,4,WPA Intelligence (WPAi),10/2/2018,10/4/2018,400,lv,R,2018,11/6/2018,general,FALSE,IND,Edward Peterson,2
IL,13,GBAO,10/1/2018,10/4/2018,500,lv,D,2018,11/6/2018,general,FALSE,DEM,Betsy Dirksen Londrigan,48
IL,13,GBAO,10/1/2018,10/4/2018,500,lv,D,2018,11/6/2018,general,FALSE,REP,Rodney Davis,49
FL,6,GQR Research (GQRR),10/1/2018,10/4/2018,400,lv,D,2018,11/6/2018,general,FALSE,DEM,Nancy Soderberg,45
FL,6,GQR Research (GQRR),10/1/2018,10/4/2018,400,lv,D,2018,11/6/2018,general,FALSE,REP,Michael Waltz,45
MI,8,Siena College/The New York Times Upshot,9/28/2018,10/3/2018,501,lv,,2018,11/6/2018,general,FALSE,DEM,Elissa Slotkin,43.5
MI,8,Siena College/The New York Times Upshot,9/28/2018,10/3/2018,501,lv,,2018,11/6/2018,general,FALSE,REP,Mike Bishop,46.91
MI,8,Siena College/The New York Times Upshot,9/28/2018,10/3/2018,501,rv,,2018,11/6/2018,general,FALSE,DEM,Elissa Slotkin,42.88
MI,8,Siena College/The New York Times Upshot,9/28/2018,10/3/2018,501,rv,,2018,11/6/2018,general,FALSE,REP,Mike Bishop,46.02
NE,2,Meeting Street Insights,10/1/2018,10/2/2018,400,rv,R,2018,11/6/2018,general,FALSE,DEM,Kara Eastman,40
NE,2,Meeting Street Insights,10/1/2018,10/2/2018,400,rv,R,2018,11/6/2018,general,FALSE,REP,Don Bacon,49
FL,16,University of North Florida,9/30/2018,10/2/2018,551,lv,,2018,11/6/2018,general,FALSE,DEM,David Shapiro,40
FL,16,University of North Florida,9/30/2018,10/2/2018,551,lv,,2018,11/6/2018,general,FALSE,REP,Vern Buchanan,49
KY,6,Garin-Hart-Yang Research Group,9/30/2018,10/2/2018,501,lv,D,2018,11/6/2018,general,FALSE,DEM,Amy McGrath,51
KY,6,Garin-Hart-Yang Research Group,9/30/2018,10/2/2018,501,lv,D,2018,11/6/2018,general,FALSE,REP,Andy Barr,44
NM,2,Tarrance Group,9/30/2018,10/2/2018,400,lv,R,2018,11/6/2018,general,FALSE,DEM,Xochitl Torres Small,45
NM,2,Tarrance Group,9/30/2018,10/2/2018,400,lv,R,2018,11/6/2018,general,FALSE,REP,Yvette Herrell,49
MN,2,Siena College/The New York Times Upshot,9/29/2018,10/2/2018,487,lv,,2018,11/6/2018,general,FALSE,DEM,Angie Craig,51.4
MN,2,Siena College/The New York Times Upshot,9/29/2018,10/2/2018,487,lv,,2018,11/6/2018,general,FALSE,REP,Jason Lewis,39.37
MN,2,Siena College/The New York Times Upshot,9/29/2018,10/2/2018,487,rv,,2018,11/6/2018,general,FALSE,DEM,Angie Craig,49.42
MN,2,Siena College/The New York Times Upshot,9/29/2018,10/2/2018,487,rv,,2018,11/6/2018,general,FALSE,REP,Jason Lewis,37.53
ND,1,Fox News/Beacon Research/Shaw & Co. Research,9/29/2018,10/2/2018,801,rv,,2018,11/6/2018,general,FALSE,DEM,Mac Schneider,33
ND,1,Fox News/Beacon Research/Shaw & Co. Research,9/29/2018,10/2/2018,801,rv,,2018,11/6/2018,general,FALSE,REP,Kelly Armstrong,49
ND,1,Fox News/Beacon Research/Shaw & Co. Research,9/29/2018,10/2/2018,704,lv,,2018,11/6/2018,general,FALSE,DEM,Mac Schneider,34
ND,1,Fox News/Beacon Research/Shaw & Co. Research,9/29/2018,10/2/2018,704,lv,,2018,11/6/2018,general,FALSE,REP,Kelly Armstrong,51
CA,39,Tulchin Research,9/28/2018,10/2/2018,400,lv,D,2018,11/6/2018,general,FALSE,DEM,Gilbert Cisneros,48
CA,39,Tulchin Research,9/28/2018,10/2/2018,400,lv,D,2018,11/6/2018,general,FALSE,REP,Young Kim,47
VA,10,Christopher Newport University,9/23/2018,10/2/2018,794,lv,,2018,11/6/2018,general,FALSE,DEM,Jennifer T. Wexton,51
VA,10,Christopher Newport University,9/23/2018,10/2/2018,794,lv,,2018,11/6/2018,general,FALSE,REP,Barbara J. Comstock,44
VA,10,Christopher Newport University,9/23/2018,10/2/2018,711,lv,,2018,11/6/2018,general,FALSE,DEM,Jennifer T. Wexton,53
VA,10,Christopher Newport University,9/23/2018,10/2/2018,711,lv,,2018,11/6/2018,general,FALSE,REP,Barbara J. Comstock,42
FL,16,St. Pete Polls,10/1/2018,10/1/2018,1248,lv,,2018,11/6/2018,general,FALSE,DEM,David Shapiro,43.3
FL,16,St. Pete Polls,10/1/2018,10/1/2018,1248,lv,,2018,11/6/2018,general,FALSE,REP,Vern Buchanan,50.4
MN,2,WPA Intelligence (WPAi),9/29/2018,10/1/2018,412,lv,R,2018,11/6/2018,general,FALSE,DEM,Angie Craig,43
MN,2,WPA Intelligence (WPAi),9/29/2018,10/1/2018,412,lv,R,2018,11/6/2018,general,FALSE,REP,Jason Lewis,46
CA,50,Tulchin Research,9/29/2018,10/1/2018,400,lv,D,2018,11/6/2018,general,FALSE,DEM,Ammar Campa-Najjar,44.4
CA,50,Tulchin Research,9/29/2018,10/1/2018,400,lv,D,2018,11/6/2018,general,FALSE,REP,Duncan Hunter,45.1
IL,6,Garin-Hart-Yang Research Group,9/29/2018,10/1/2018,400,lv,D,2018,11/6/2018,general,FALSE,DEM,Sean Casten,49
IL,6,Garin-Hart-Yang Research Group,9/29/2018,10/1/2018,400,lv,D,2018,11/6/2018,general,FALSE,REP,Peter J. Roskam,44
IL,13,American Viewpoint,9/29/2018,10/1/2018,400,lv,R,2018,11/6/2018,general,FALSE,DEM,Betsy Dirksen Londrigan,37
IL,13,American Viewpoint,9/29/2018,10/1/2018,400,lv,R,2018,11/6/2018,general,FALSE,REP,Rodney Davis,50
OH,1,Siena College/The New York Times Upshot,9/27/2018,10/1/2018,503,lv,,2018,11/6/2018,general,FALSE,DEM,Aftab Pureval,40.82
OH,1,Siena College/The New York Times Upshot,9/27/2018,10/1/2018,503,lv,,2018,11/6/2018,general,FALSE,REP,Steve Chabot,50.13
OH,1,Siena College/The New York Times Upshot,9/27/2018,10/1/2018,503,rv,,2018,11/6/2018,general,FALSE,DEM,Aftab Pureval,42.14
OH,1,Siena College/The New York Times Upshot,9/27/2018,10/1/2018,503,rv,,2018,11/6/2018,general,FALSE,REP,Steve Chabot,46.94
PA,1,Monmouth University,9/27/2018,10/1/2018,353,lv,,2018,11/6/2018,general,FALSE,DEM,Scott Wallace,46
PA,1,Monmouth University,9/27/2018,10/1/2018,353,lv,,2018,11/6/2018,general,FALSE,REP,Brian Fitzpatrick,50
PA,1,Monmouth University,9/27/2018,10/1/2018,353,lv,,2018,11/6/2018,general,FALSE,DEM,Scott Wallace,48
PA,1,Monmouth University,9/27/2018,10/1/2018,353,lv,,2018,11/6/2018,general,FALSE,REP,Brian Fitzpatrick,49
PA,1,Monmouth University,9/27/2018,10/1/2018,353,lv,,2018,11/6/2018,general,FALSE,DEM,Scott Wallace,45
PA,1,Monmouth University,9/27/2018,10/1/2018,353,lv,,2018,11/6/2018,general,FALSE,REP,Brian Fitzpatrick,52
FL,26,GBAO,9/27/2018,10/1/2018,500,lv,D,2018,11/6/2018,general,FALSE,DEM,Debbie Mucarsel-Powell,50
FL,26,GBAO,9/27/2018,10/1/2018,500,lv,D,2018,11/6/2018,general,FALSE,REP,Carlos Curbelo,48
AZ,2,Siena College/The New York Times Upshot,9/26/2018,10/1/2018,502,lv,,2018,11/6/2018,general,FALSE,DEM,Ann Kirkpatrick,50.3
AZ,2,Siena College/The New York Times Upshot,9/26/2018,10/1/2018,502,lv,,2018,11/6/2018,general,FALSE,REP,Lea Marquez Peterson,39.42
AZ,2,Siena College/The New York Times Upshot,9/26/2018,10/1/2018,502,rv,,2018,11/6/2018,general,FALSE,DEM,Ann Kirkpatrick,49.86
AZ,2,Siena College/The New York Times Upshot,9/26/2018,10/1/2018,502,rv,,2018,11/6/2018,general,FALSE,REP,Lea Marquez Peterson,35.33
VA,2,Siena College/The New York Times Upshot,9/26/2018,10/1/2018,500,lv,,2018,11/6/2018,general,FALSE,DEM,Elaine G. Luria,41.05
VA,2,Siena College/The New York Times Upshot,9/26/2018,10/1/2018,500,lv,,2018,11/6/2018,general,FALSE,REP,Scott W. Taylor,48.71
VA,2,Siena College/The New York Times Upshot,9/26/2018,10/1/2018,500,rv,,2018,11/6/2018,general,FALSE,DEM,Elaine G. Luria,36.47
VA,2,Siena College/The New York Times Upshot,9/26/2018,10/1/2018,500,rv,,2018,11/6/2018,general,FALSE,REP,Scott W. Taylor,47.69
IA,3,Siena College/The New York Times Upshot,9/27/2018,9/30/2018,502,lv,,2018,11/6/2018,general,FALSE,DEM,Cindy Axne,44.26
IA,3,Siena College/The New York Times Upshot,9/27/2018,9/30/2018,502,lv,,2018,11/6/2018,general,FALSE,REP,David Young,43
IA,3,Siena College/The New York Times Upshot,9/27/2018,9/30/2018,502,rv,,2018,11/6/2018,general,FALSE,DEM,Cindy Axne,40.89
IA,3,Siena College/The New York Times Upshot,9/27/2018,9/30/2018,502,rv,,2018,11/6/2018,general,FALSE,REP,David Young,41.77
MN,8,Victoria Research & Consulting,9/27/2018,9/30/2018,400,lv,D,2018,11/6/2018,general,FALSE,DEM,Joe Radinovich,45
MN,8,Victoria Research & Consulting,9/27/2018,9/30/2018,400,lv,D,2018,11/6/2018,general,FALSE,REP,Pete Stauber,44
NE,2,GQR Research (GQRR),9/27/2018,9/30/2018,400,lv,D,2018,11/6/2018,general,FALSE,DEM,Kara Eastman,45
NE,2,GQR Research (GQRR),9/27/2018,9/30/2018,400,lv,D,2018,11/6/2018,general,FALSE,REP,Don Bacon,49
VA,10,Monmouth University,9/26/2018,9/30/2018,374,lv,,2018,11/6/2018,general,FALSE,DEM,Jennifer T. Wexton,50
VA,10,Monmouth University,9/26/2018,9/30/2018,374,lv,,2018,11/6/2018,general,FALSE,REP,Barbara J. Comstock,46
VA,10,Monmouth University,9/26/2018,9/30/2018,374,lv,,2018,11/6/2018,general,FALSE,DEM,Jennifer T. Wexton,50
VA,10,Monmouth University,9/26/2018,9/30/2018,374,lv,,2018,11/6/2018,general,FALSE,REP,Barbara J. Comstock,44
VA,10,Monmouth University,9/26/2018,9/30/2018,374,lv,,2018,11/6/2018,general,FALSE,DEM,Jennifer T. Wexton,52
VA,10,Monmouth University,9/26/2018,9/30/2018,374,lv,,2018,11/6/2018,general,FALSE,REP,Barbara J. Comstock,43
FL,18,Global Strategy Group,9/26/2018,9/30/2018,400,lv,D,2018,11/6/2018,general,FALSE,DEM,Lauren Baer,45
FL,18,Global Strategy Group,9/26/2018,9/30/2018,400,lv,D,2018,11/6/2018,general,FALSE,REP,Brian Mast,48
MN,3,SurveyUSA,9/24/2018,9/29/2018,607,lv,,2018,11/6/2018,general,FALSE,DEM,Dean Phillips,49
MN,3,SurveyUSA,9/24/2018,9/29/2018,607,lv,,2018,11/6/2018,general,FALSE,REP,Erik Paulsen,44
AZ,1,Go Right Strategies,9/27/2018,9/28/2018,738,lv,R,2018,11/6/2018,general,FALSE,DEM,Tom O'Halleran,36.23
AZ,1,Go Right Strategies,9/27/2018,9/28/2018,738,lv,R,2018,11/6/2018,general,FALSE,REP,Wendy J. Rogers,39.44
TX,12,Public Policy Polling,9/27/2018,9/28/2018,590,v,D,2018,11/6/2018,general,FALSE,DEM,Vanessa Adia,30
TX,12,Public Policy Polling,9/27/2018,9/28/2018,590,v,D,2018,11/6/2018,general,FALSE,REP,Kay Granger,62
KS,1,Emerson College,9/26/2018,9/28/2018,193,rv,,2018,11/6/2018,general,FALSE,DEM,Alan LaPolice,16.9
KS,1,Emerson College,9/26/2018,9/28/2018,193,rv,,2018,11/6/2018,general,FALSE,REP,Roger Marshall,43.5
KS,2,Emerson College,9/26/2018,9/28/2018,243,rv,,2018,11/6/2018,general,FALSE,DEM,Paul Davis,34.7
KS,2,Emerson College,9/26/2018,9/28/2018,243,rv,,2018,11/6/2018,general,FALSE,REP,Steve Watkins,30.7
KS,2,Emerson College,9/26/2018,9/28/2018,243,rv,,2018,11/6/2018,general,FALSE,LIB,Kelly Standley,3.8
KS,3,Emerson College,9/26/2018,9/28/2018,246,rv,,2018,11/6/2018,general,FALSE,DEM,Sharice Davids,47.4
KS,3,Emerson College,9/26/2018,9/28/2018,246,rv,,2018,11/6/2018,general,FALSE,REP,Kevin Yoder,40.8
KS,3,Emerson College,9/26/2018,9/28/2018,246,rv,,2018,11/6/2018,general,FALSE,LIB,Christopher Kelly Clemmons,1
KS,4,Emerson College,9/26/2018,9/28/2018,256,rv,,2018,11/6/2018,general,FALSE,DEM,James A. Thompson,26.4
KS,4,Emerson College,9/26/2018,9/28/2018,256,rv,,2018,11/6/2018,general,FALSE,REP,Ron Estes,50.1
VA,2,Change Research,9/26/2018,9/28/2018,758,lv,,2018,11/6/2018,general,FALSE,DEM,Elaine G. Luria,45.5
VA,2,Change Research,9/26/2018,9/28/2018,758,lv,,2018,11/6/2018,general,FALSE,REP,Scott W. Taylor,46
IL,12,DCCC Targeting and Analytics Department,9/26/2018,9/27/2018,574,lv,D,2018,11/6/2018,general,FALSE,DEM,Brendan Kelly,41
IL,12,DCCC Targeting and Analytics Department,9/26/2018,9/27/2018,574,lv,D,2018,11/6/2018,general,FALSE,REP,Mike Bost,42
IL,12,DCCC Targeting and Analytics Department,9/26/2018,9/27/2018,574,lv,D,2018,11/6/2018,general,FALSE,GRE,Randall Auxier,8
IL,12,DCCC Targeting and Analytics Department,9/26/2018,9/27/2018,574,lv,D,2018,11/6/2018,general,FALSE,DEM,Brendan Kelly,44
IL,12,DCCC Targeting and Analytics Department,9/26/2018,9/27/2018,574,lv,D,2018,11/6/2018,general,FALSE,REP,Mike Bost,46
NH,1,OnMessage Inc.,9/25/2018,9/27/2018,400,lv,R,2018,11/6/2018,general,FALSE,DEM,Chris Pappas,40
NH,1,OnMessage Inc.,9/25/2018,9/27/2018,400,lv,R,2018,11/6/2018,general,FALSE,REP,Eddie Edwards,42
NJ,11,National Research Inc.,9/24/2018,9/27/2018,400,lv,R,2018,11/6/2018,general,FALSE,DEM,Mikie Sherrill,46
NJ,11,National Research Inc.,9/24/2018,9/27/2018,400,lv,R,2018,11/6/2018,general,FALSE,REP,Jay Webber,43
FL,26,GQR Research (GQRR),9/23/2018,9/27/2018,500,lv,D,2018,11/6/2018,general,FALSE,DEM,Debbie Mucarsel-Powell,49
FL,26,GQR Research (GQRR),9/23/2018,9/27/2018,500,lv,D,2018,11/6/2018,general,FALSE,REP,Carlos Curbelo,48
FL,15,Bold Blue Campaigns,9/22/2018,9/27/2018,500,lv,,2018,11/6/2018,general,FALSE,DEM,Kristen Carlson,46
FL,15,Bold Blue Campaigns,9/22/2018,9/27/2018,500,lv,,2018,11/6/2018,general,FALSE,REP,Ross Spano,49
ND,1,Strategic Research Associates,9/17/2018,9/27/2018,650,lv,,2018,11/6/2018,general,FALSE,DEM,Mac Schneider,31
ND,1,Strategic Research Associates,9/17/2018,9/27/2018,650,lv,,2018,11/6/2018,general,FALSE,REP,Kelly Armstrong,55
WA,8,Siena College/The New York Times Upshot,9/24/2018,9/26/2018,505,lv,,2018,11/6/2018,general,FALSE,DEM,Kim Schrier,45.82
WA,8,Siena College/The New York Times Upshot,9/24/2018,9/26/2018,505,lv,,2018,11/6/2018,general,FALSE,REP,Dino Rossi,45.32
WA,8,Siena College/The New York Times Upshot,9/24/2018,9/26/2018,505,rv,,2018,11/6/2018,general,FALSE,DEM,Kim Schrier,42.53
WA,8,Siena College/The New York Times Upshot,9/24/2018,9/26/2018,505,rv,,2018,11/6/2018,general,FALSE,REP,Dino Rossi,41.28
AZ,8,Lake Research Partners,9/24/2018,9/26/2018,400,lv,D,2018,11/6/2018,general,FALSE,DEM,Hiral Tipirneni,44
AZ,8,Lake Research Partners,9/24/2018,9/26/2018,400,lv,D,2018,11/6/2018,general,FALSE,REP,Debbie Lesko,48
NE,2,Siena College/The New York Times Upshot,9/23/2018,9/26/2018,512,lv,,2018,11/6/2018,general,FALSE,DEM,Kara Eastman,41.67
NE,2,Siena College/The New York Times Upshot,9/23/2018,9/26/2018,512,lv,,2018,11/6/2018,general,FALSE,REP,Don Bacon,50.85
NE,2,Siena College/The New York Times Upshot,9/23/2018,9/26/2018,512,rv,,2018,11/6/2018,general,FALSE,DEM,Kara Eastman,39.08
NE,2,Siena College/The New York Times Upshot,9/23/2018,9/26/2018,512,rv,,2018,11/6/2018,general,FALSE,REP,Don Bacon,49.24
NJ,3,Siena College/The New York Times Upshot,9/22/2018,9/26/2018,499,lv,,2018,11/6/2018,general,FALSE,DEM,Andy Kim,49.13
NJ,3,Siena College/The New York Times Upshot,9/22/2018,9/26/2018,499,lv,,2018,11/6/2018,general,FALSE,REP,Tom MacArthur,38.68
NJ,3,Siena College/The New York Times Upshot,9/22/2018,9/26/2018,499,rv,,2018,11/6/2018,general,FALSE,DEM,Andy Kim,52.01
NJ,3,Siena College/The New York Times Upshot,9/22/2018,9/26/2018,499,rv,,2018,11/6/2018,general,FALSE,REP,Tom MacArthur,32.9
CA,50,Monmouth University,9/22/2018,9/26/2018,401,v,,2018,11/6/2018,general,FALSE,DEM,Ammar Campa-Najjar,41
CA,50,Monmouth University,9/22/2018,9/26/2018,401,v,,2018,11/6/2018,general,FALSE,REP,Duncan Hunter,49
CA,50,Monmouth University,9/22/2018,9/26/2018,348,lv,,2018,11/6/2018,general,FALSE,DEM,Ammar Campa-Najjar,38
CA,50,Monmouth University,9/22/2018,9/26/2018,348,lv,,2018,11/6/2018,general,FALSE,REP,Duncan Hunter,53
