"year","District","GOP_win","DEM_act","GOP_act","D","R","total_votes","FEC_ID_DEM","FIRST_NAME_DEM","LAST_NAME_DEM","INCUMBENT_IND_DEM","FEC_ID_GOP","FIRST_NAME_GOP","LAST_NAME_GOP","INCUMBENT_IND_GOP","DEM_PRED","GOP_PRED","PRED_DIFF","white_prct","black_prct","asian_prct","hispanic_prct","under35_prct","b35to50_prct","b50to65_prct","over65_prct","median_age","veterans_prct","lfpr","unemployment_rate","poverty_rate","assistance_rate","college_educated_prct","owner_occupied_prct","renter_occupied_prct","family_hh_prct","nonfamily_hh_prct","ppsm","highlydense_prct","dense_prct","spread_prct","highlyspread_prct","sparse_prct","DEM_IND","GOP_IND","LBT_IND","GRN_IND","IND_IND","LEAN_1","GOP_GB","DEM_GB","GB_DIFF","TOTAL_RECEIPTS_DEM","TOTAL_DISBURSEMENTS_DEM","COH_DEM","INDIVIDUAL_CONTRIBUTIONS_DEM","PARTY_CONTRIBUTIONS_DEM","INDIVIDUAL_REFUNDS_DEM","TOTAL_RECEIPTS_GOP","TOTAL_DISBURSEMENTS_GOP","COH_GOP","INDIVIDUAL_CONTRIBUTIONS_GOP","PARTY_CONTRIBUTIONS_GOP","INDIVIDUAL_REFUNDS_GOP"
2014,"IL-16",1,29.38,70.62,63810,153388,217198,"H4IL00032","Randall Wayne","Olsen",0,"H0IL11052","Adam","Kinzinger",1,36,63.34,27.34,0.912,0.037,0.014,0.085,0.279,0.251,0.269,0.2,40.3,0.095,0.651,0.1,0.087,0.018,0.21,0.758,0.242,0.673,0.327,1812,0.251,0.232,0.106,0.182,0.229,1,1,0,0,0,11.85,51.4,45.7,5.7,12112.26,14264.16,0,7097,2300,0,1944119.16,1377467.14,666639.6,781163.17,735,7200
2014,"IL-17",0,55.46,44.53,110560,88785,199361,"H2IL17071","Cheri","Bustos",1,"H0IL17059","Bobby","Schilling",0,51.51,40.62,-10.89,0.824,0.111,0.012,0.087,0.28,0.239,0.267,0.215,40,0.099,0.619,0.101,0.133,0.029,0.178,0.694,0.306,0.633,0.367,2642,0.407,0.177,0.078,0.145,0.193,1,1,0,0,0,-13.31,51.4,45.7,5.7,3199627.94,3089767.62,135107.63,1834954.07,7880.86,6322.51,1153678.18,1144068.66,49320.71,797991.12,45275,5800
2014,"IL-18",1,25.28,74.72,62377,184363,246740,"H4IL18117","Darrel","Miller",0,"H8IL18043","Aaron","Schock",1,24.94,74.4,49.46,0.908,0.041,0.025,0.027,0.275,0.248,0.269,0.207,40.5,0.098,0.645,0.066,0.068,0.014,0.307,0.782,0.218,0.672,0.328,1388,0.209,0.186,0.118,0.209,0.278,1,1,0,0,0,27.75,51.4,45.7,5.7,25570.79,25570.79,0,13970.79,100,0,2726450.13,1534175.84,3290781.68,635391.71,2100,8810
2014,"IN-01",0,60.85,35.84,86579,51000,142293,"H4IN01012","Peter J.","Visclosky",1,"H8IN01096","Mark","Leyva",0,58.97,37.84,-21.13,0.702,0.196,0.013,0.144,0.287,0.258,0.273,0.182,38.6,0.089,0.617,0.105,0.131,0.025,0.212,0.724,0.276,0.679,0.321,3107,0.46,0.26,0.132,0.113,0.035,1,1,1,0,0,-20.14,51.4,45.7,5.7,937818.3,892912.78,260968.6,313166.83,5000,0,13138.75,11942,148,7385,300,0
2014,"IN-02",1,38.29,58.94,55590,85583,145200,"H4IN02135","Joe","Bock",0,"H0IN02190","Jackie","Walorski",1,37.34,59.47,22.13,0.867,0.069,0.011,0.087,0.291,0.255,0.264,0.19,38,0.087,0.645,0.096,0.123,0.027,0.203,0.736,0.264,0.682,0.318,1945,0.307,0.222,0.107,0.191,0.173,1,1,1,0,0,18.26,51.4,45.7,5.7,816818.86,816818.86,0,599129.92,7721.57,266.59,2055614.41,1836516.26,238479.41,1124090.83,50,2275
2014,"IN-03",1,26.73,69.15,39771,102889,148793,"H2IN03152","Justin","Kuhnle",0,"H0IN03198","Marlin A.","Stutzman",1,26.2,70.61,44.41,0.878,0.061,0.018,0.057,0.293,0.258,0.266,0.183,37.5,0.086,0.657,0.085,0.104,0.023,0.217,0.761,0.239,0.681,0.319,1818,0.281,0.199,0.083,0.234,0.203,1,1,1,0,0,31.29,51.4,45.7,5.7,816,760.54,90,796,0,0,1377396.66,1061403.86,469796.12,631245.21,250,6900
2014,"IN-04",1,33.13,66.87,47056,94998,142054,"H4IN04172","John","Dale",0,"H0IN04170","Todd","Rokita",1,29.4,69.94,40.54,0.909,0.035,0.025,0.056,0.323,0.252,0.248,0.177,38,0.089,0.633,0.077,0.087,0.018,0.237,0.723,0.277,0.671,0.329,1989,0.268,0.234,0.051,0.2,0.247,1,1,0,0,0,28.54,51.4,45.7,5.7,55522.72,40477.26,8682.64,49952.72,2820,670,1537040.32,1157768.84,1053021.35,1031090.32,850,5200
2014,"IN-05",1,30.82,65.21,49756,105277,161440,"H4IN05120","Shawn A.","Denney",0,"H2IN05082","Susan","Brooks",1,32.83,63.98,31.15,0.848,0.081,0.03,0.041,0.285,0.285,0.259,0.17,38.3,0.084,0.68,0.068,0.074,0.018,0.425,0.75,0.25,0.666,0.334,2034,0.317,0.372,0.133,0.113,0.065,1,1,1,0,0,21.11,51.4,45.7,5.7,4098.07,3987.43,110.56,2598.07,0,0,1689776.81,1018237.3,846661.03,953853.97,0,5300
2014,"IN-06",1,29.35,65.9,45509,102187,155071,"H2IN06239","Susan Hall","Heitzman",0,"H0IN02125","Luke","Messer",1,30.05,66.76,36.71,0.935,0.023,0.011,0.024,0.278,0.257,0.265,0.2,40,0.099,0.618,0.092,0.11,0.022,0.189,0.729,0.271,0.678,0.322,1303,0.202,0.131,0.1,0.254,0.313,1,1,1,0,0,27.64,51.4,45.7,5.7,8285.66,8149.37,136.29,1430,0,0,1280876.37,869108.07,461480.82,604638.57,3450,25800
2014,"IN-07",0,54.73,41.77,61443,46887,112261,"H8IN07184","André","Carson",1,"H8IN07259","Catherine (Cat)","Ping",0,57.16,39.65,-17.51,0.608,0.289,0.021,0.104,0.359,0.263,0.239,0.139,34.5,0.081,0.663,0.125,0.192,0.031,0.212,0.559,0.441,0.596,0.404,4262,0.677,0.261,0.044,0.018,0,1,1,1,0,0,-23.98,51.4,45.7,5.7,1155654.89,782921.25,685209.7,582458.38,5000,9250,13076,10917,2531,12036,40,5000
2014,"IN-08",1,35.83,60.32,61384,103344,171315,"H4IN08207","Tom","Spangler",0,"H0IN08114","Larry D.","Bucshon",1,33.68,63.13,29.45,0.924,0.041,0.009,0.022,0.288,0.245,0.27,0.198,39.6,0.096,0.617,0.069,0.101,0.019,0.188,0.744,0.256,0.665,0.335,1617,0.252,0.188,0.081,0.169,0.311,1,1,1,0,0,23.18,51.4,45.7,5.7,32778.8,32275.51,503.29,14895.6,2500,0,1125592.56,820412.55,305268.86,583787.4,0,2250
2014,"IN-09",1,33.88,62.56,55016,101594,162387,"H4IN09072","Bill","Bailey",0,"H0IN09070","Todd","Young",1,35.7,61.11,25.41,0.923,0.027,0.019,0.031,0.32,0.25,0.254,0.176,38.5,0.092,0.639,0.08,0.101,0.017,0.239,0.726,0.274,0.664,0.336,1939,0.28,0.177,0.111,0.232,0.201,1,1,1,0,0,20.85,51.4,45.7,5.7,114584.2,112786.19,1798.01,74777.08,4000,0,2156588.92,1405164.53,761714.87,1367872.08,600,27523.05
2014,"KS-01",1,32.03,67.97,65397,138764,204161,"H4KS01075","James E.","Sherow",0,"H6KS01146","Tim","Huelskamp",1,42.02,43.3,1.27999999999999,0.884,0.03,0.016,0.149,0.336,0.221,0.245,0.198,37.5,0.094,0.671,0.053,0.096,0.017,0.233,0.686,0.314,0.653,0.347,1753,0.265,0.144,0.06,0.174,0.357,1,1,0,0,0,47.5,51.4,45.7,5.7,171851.4,170569.13,1282.27,171351.4,0,0,845472.15,878253.29,486348.91,620664.96,0,6300
2014,"KS-02",1,38.62,57.04,87153,128742,225686,"H4KS02115","Margie","Wakefield",0,"H8KS02090","Lynn","Jenkins",1,38.98,49.68,10.7,0.875,0.045,0.014,0.06,0.313,0.234,0.259,0.194,38.5,0.107,0.646,0.07,0.103,0.025,0.272,0.688,0.312,0.644,0.356,1692,0.282,0.171,0.072,0.166,0.31,1,1,1,0,0,17.93,51.4,45.7,5.7,783559.58,777140.76,6418.82,658809.58,6500,1844.21,2633523.81,3122371.57,308719.18,973425.97,1490.8,1900
2014,"KS-03",1,39.98,60.02,89584,134493,224077,"H4KS03188","Kelly","Kultala",0,"H0KS03137","Kevin","Yoder",1,37.81,61.53,23.72,0.818,0.088,0.04,0.115,0.303,0.281,0.258,0.158,37.1,0.08,0.714,0.064,0.073,0.017,0.442,0.717,0.283,0.673,0.327,3489,0.667,0.191,0.051,0.072,0.019,1,1,0,0,0,13.68,51.4,45.7,5.7,385817.43,376690.32,9127.11,348880.39,10000,0,2149036.16,1971401.59,1260773.36,1245804.74,0,12800
2014,"KS-04",1,33.34,66.66,69396,138757,208153,"H4KS04111","Perry L.","Schuckman",0,"H0KS04051","Mike","Pompeo",1,30.43,68.91,38.48,0.833,0.069,0.031,0.115,0.308,0.247,0.263,0.182,36.9,0.098,0.664,0.074,0.104,0.028,0.274,0.702,0.298,0.658,0.342,2583,0.443,0.223,0.053,0.123,0.158,1,1,0,0,0,30.1,51.4,45.7,5.7,8429.29,12195.76,-2366.14,7395.44,1000,0,2518799.29,2673678.29,1100497.64,1235018.27,1015.46,0
2014,"KY-01",1,26.88,73.12,63596,173022,236618,"H4KY01016","Charles Kendall","Hatchett",0,"H4KY01040","Ed","Whitfield",1,25.43,73.91,48.48,0.896,0.07,0.006,0.028,0.284,0.243,0.263,0.21,39.9,0.096,0.562,0.093,0.148,0.02,0.15,0.712,0.288,0.676,0.324,672,0.065,0.137,0.081,0.223,0.494,1,1,0,0,0,38.82,51.4,45.7,5.7,0,0,0,0,0,0,1873975.79,1447565.95,1926595.47,354271,0,21600
2014,"KY-02",1,30.81,69.19,69898,156936,226834,"H4KY02089","Ron","Leach",0,"H8KY02031","S. Brett","Guthrie",1,30.88,68.46,37.58,0.899,0.056,0.011,0.031,0.296,0.26,0.263,0.181,38.6,0.107,0.62,0.09,0.13,0.024,0.184,0.709,0.291,0.702,0.298,1126,0.151,0.185,0.065,0.267,0.332,1,1,0,0,0,32.66,51.4,45.7,5.7,150743.47,145799.3,6144.17,47620.68,0,0,1834726.89,1292842.9,1367518.36,524954.75,3000,0
2014,"KY-03",0,63.49,35.57,157056,87981,247355,"H6KY03124","John A.","Yarmuth",1,"H4KY03210","Michael","Macfarlane",0,55.37,40.78,-14.59,0.728,0.21,0.023,0.046,0.305,0.252,0.263,0.18,38.5,0.089,0.658,0.094,0.126,0.03,0.302,0.637,0.363,0.601,0.399,4428,0.732,0.197,0.048,0.023,0,1,1,0,0,1,-9.1,51.4,45.7,5.7,804484.49,833527.31,489936.83,295336.61,0,0,181231.29,176003.9,5227.39,169946.55,0,34.53
2014,"KY-04",1,32.27,67.73,71694,150464,222158,"H8KY06065","Peter","Newberry",0,"H2KY04121","Thomas","Massie",1,31.12,68.22,37.1,0.924,0.035,0.011,0.03,0.278,0.281,0.271,0.17,38.7,0.094,0.641,0.08,0.106,0.026,0.256,0.746,0.254,0.7,0.3,1914,0.293,0.18,0.143,0.19,0.195,1,1,0,0,0,33.12,51.4,45.7,5.7,0,0,0,0,0,0,638081.38,558876.23,202274.26,339035.07,500,1524.76
2014,"KY-05",1,21.75,78.25,47617,171350,218967,"H6KY05111","Kenneth S.","Stepp",0,"H0KY05015","Harold ""Hal""","Rogers",1,14.86,84.48,69.62,0.966,0.014,0.004,0.01,0.273,0.263,0.271,0.193,40,0.073,0.465,0.116,0.219,0.03,0.12,0.728,0.272,0.694,0.306,308,0.02,0.045,0.06,0.334,0.541,1,1,0,0,0,56.75,51.4,45.7,5.7,6293,6293,0,3254,0,0,1332880.26,1125831.74,1128970.92,371443,1000,0
2014,"KY-06",1,40.01,59.99,98290,147404,245694,"H4KY06130","Elisabeth","Jensen",0,"H0KY06104","Andy","Barr",1,37.44,52.03,14.59,0.853,0.086,0.018,0.045,0.331,0.262,0.246,0.162,37.7,0.082,0.642,0.089,0.134,0.022,0.295,0.634,0.366,0.633,0.367,2694,0.424,0.159,0.057,0.174,0.187,1,1,0,0,0,17.88,51.4,45.7,5.7,890068.37,886670.39,3397.98,679353.25,0,24.26,2748741.62,2295731.11,488765.33,1530443.67,0,6540
2014,"LA-01",1,18.87,77.56,46047,189250,244004,"H6LA02173","","A DEMOCRAT",0,"H0LA01087","Steve","Scalise",1,21.06,75.75,54.69,0.796,0.133,0.022,0.084,0.303,0.251,0.267,0.179,38.8,0.082,0.64,0.075,0.101,0.011,0.279,0.714,0.286,0.67,0.33,3542,0.47,0.177,0.112,0.155,0.086,1,1,1,0,0,48.99,51.4,45.7,5.7,0,0,0,0,0,0,2624874.23,2742971.16,482793.91,747408.5,0,3125
2014,"LA-05",1,28.22,70.17,67611,168084,239551,"H4LA05080","""Jamie""","Mayo",0,"H4LA05221","","A REPUBLICAN",1,31.08,64.39,33.31,0.619,0.354,0.007,0.021,0.312,0.245,0.257,0.186,37.3,0.089,0.54,0.103,0.196,0.021,0.164,0.66,0.34,0.671,0.329,879,0.103,0.169,0.1,0.236,0.392,1,1,1,1,0,27.61,51.4,45.7,5.7,197712.09,197326.64,1781.47,145802,9877.5,0,924819.26,884868.13,39951.13,571823.27,0,1500
2014,"LA-06",1,34.51,64.11,89212,165706,258479,"H4LA06161","","A DEMOCRAT",0,"H4LA06153","","A REPUBLICAN",0,26.18,70.64,44.46,0.71,0.241,0.021,0.041,0.341,0.257,0.246,0.155,36.2,0.077,0.659,0.067,0.102,0.01,0.28,0.733,0.267,0.682,0.318,1943,0.285,0.226,0.189,0.17,0.13,1,1,1,0,0,38.76,51.4,45.7,5.7,433286.42,410868.39,22418.03,402336.42,0,425,2022332.1,1527594.63,494737.47,1525522.48,0,6250
2014,"MA-03",0,62.96,36.95,139104,81638,220946,"H8MA05143","Nicola S.","Tsongas",1,"H4MA03097","Roseann L. Ehrhard","Wofford",0,57.11,42.23,-14.88,0.766,0.033,0.073,0.174,0.282,0.278,0.275,0.165,39.2,0.069,0.679,0.086,0.092,0.033,0.361,0.67,0.33,0.684,0.316,5766,0.491,0.229,0.113,0.164,0.003,1,1,0,0,0,-11.77,51.4,45.7,5.7,1227146.73,958139.92,401337.73,914462.18,0,4757.66,31487.43,30431.21,1056.22,11347,450,1009
2014,"MA-06",0,54.97,41.14,149638,111989,272219,"H4MA06090","Seth W.","Moulton",0,"H2MA00014","Richard R.","Tisei",0,44.18,40.79,-3.39,0.871,0.031,0.039,0.077,0.252,0.267,0.281,0.2,42.1,0.076,0.689,0.075,0.056,0.024,0.413,0.746,0.254,0.677,0.323,5226,0.504,0.287,0.118,0.091,0,1,1,0,0,1,-6.95,51.4,45.7,5.7,3363693.19,3326394.26,37298.93,2978844.68,7249.16,38787.48,2014233.84,2008058.76,6712.39,1438202.16,0,2015.56
2014,"MA-09",0,54.95,44.99,140413,114971,255541,"H0MA10082","William Richard","Keating",1,"H4MA09078","John C.","Chapman",0,47.27,41.47,-5.8,0.904,0.028,0.013,0.046,0.233,0.244,0.283,0.24,44.5,0.093,0.64,0.089,0.079,0.031,0.324,0.745,0.255,0.653,0.347,3218,0.263,0.228,0.282,0.213,0.013,1,1,0,0,0,-8.58,51.4,45.7,5.7,1185655.89,1387397.22,46536.77,550640.37,0,2625,1020211.63,1016238.44,3973.19,502427.45,0,1450
2014,"MD-01",1,29.49,70.42,73843,176342,250418,"H4MD01101","Bill","Tilghman",0,"H8MD01094","Andy","Harris",1,31.4,67.94,36.54,0.83,0.121,0.02,0.036,0.259,0.253,0.28,0.207,41.8,0.104,0.652,0.075,0.068,0.023,0.296,0.781,0.219,0.718,0.282,1329,0.201,0.163,0.128,0.34,0.168,1,1,0,0,0,27.14,51.4,45.7,5.7,572862.41,573289.15,-426.74,364889.03,100,250,1296624.88,1169105.97,297598.73,833410.27,1399,1000
2014,"MD-02",0,61.32,35.86,120412,70411,196354,"H2MD02160","C. A. Dutch","Ruppersberger",1,"H4MD02174","David","Banach",0,62.49,35.51,-26.98,0.568,0.325,0.052,0.06,0.325,0.268,0.251,0.157,37.5,0.099,0.686,0.087,0.09,0.033,0.287,0.634,0.366,0.646,0.354,6468,0.768,0.163,0.046,0.021,0.003,1,1,0,1,0,-24.64,51.4,45.7,5.7,1085269.72,893338.66,1082895.55,379083.38,0,3100,874,923,36,674,0,0
2014,"MD-03",0,59.55,40.3,128594,87029,215946,"H6MD03292","John","Sarbanes",1,"H4MD03123","Charles A.","Long",0,62.12,37.23,-24.89,0.65,0.22,0.07,0.078,0.326,0.254,0.25,0.169,38.9,0.086,0.705,0.069,0.058,0.026,0.455,0.68,0.32,0.62,0.38,7170,0.764,0.154,0.05,0.033,0,1,1,0,0,0,-20.13,51.4,45.7,5.7,775892.37,756851.31,747939.17,775892.37,0,1000,4015,3715,260,300,0,0
2014,"MD-04",0,70.18,28.26,134628,54217,191837,"H6MD04183","Donna F.","Edwards",1,"H4MD04121","Nancy","Hoyt",0,74.27,22.54,-51.73,0.327,0.533,0.033,0.15,0.319,0.286,0.252,0.143,37.4,0.091,0.735,0.09,0.066,0.017,0.312,0.639,0.361,0.67,0.33,7411,0.727,0.205,0.04,0.027,0,1,1,1,0,0,-53.94,51.4,45.7,5.7,576482.9,567094.49,30322.59,174353.16,0,101.72,42811.28,39688.08,3123.2,6691.97,250,0
2014,"MD-05",0,64.03,35.72,144725,80752,226040,"H2MD05155","Steny H.","Hoyer",1,"H4MD05169","Chris","Chaffee",0,66.04,33.3,-32.74,0.528,0.376,0.038,0.073,0.304,0.281,0.268,0.147,38.4,0.121,0.706,0.076,0.047,0.02,0.33,0.783,0.217,0.725,0.275,2757,0.374,0.197,0.122,0.28,0.027,1,1,0,0,0,-30.21,51.4,45.7,5.7,3869179.16,3843175.61,803035.64,1171425,0,3955,26577.35,26577.35,0,11510,0,0
2014,"MD-06",0,49.7,48.25,94704,91930,190536,"H2MD06195","John K.","Delaney",1,"H4MD06191","Dan","Bongino",0,53.64,44.35,-9.29,0.689,0.13,0.106,0.122,0.287,0.287,0.262,0.164,39.2,0.08,0.684,0.071,0.066,0.023,0.403,0.711,0.289,0.7,0.3,4415,0.557,0.139,0.09,0.151,0.063,1,1,0,1,0,-8.65,51.4,45.7,5.7,2607470.56,2586096.73,24504.22,980857.15,0,2600,1481891.83,1465984.14,15907.69,1409687.79,1000,5248.11
2014,"MD-07",0,69.94,27.01,144639,55860,206809,"H6MD07160","Elijah","Cummings",1,"H4MD07074","Carrogan R.","Vaughn",0,72.59,24.22,-48.37,0.362,0.54,0.06,0.037,0.32,0.246,0.261,0.172,38.5,0.078,0.629,0.113,0.125,0.048,0.361,0.596,0.404,0.612,0.388,10600,0.78,0.099,0.015,0.097,0.009,1,1,1,0,0,-50.72,51.4,45.7,5.7,898537.95,787933.38,890656.95,284444.3,3000,0,0,0,0,0,0,0
2014,"MD-08",0,60.74,39.03,136722,87859,225097,"H2MD08126","Chris","Van Hollen",1,"H2MD06138","Dave","Wallace",0,60.4,38.94,-21.46,0.689,0.12,0.088,0.142,0.269,0.277,0.267,0.187,40.8,0.075,0.712,0.059,0.041,0.016,0.528,0.716,0.284,0.681,0.319,6703,0.656,0.141,0.058,0.116,0.029,1,1,0,0,0,-22.53,51.4,45.7,5.7,1110525.93,1412129.3,1694567.88,321933,665,2990,15450,15818,-367,2135,0,0
2014,"ME-01",0,60.43,30.67,186674,94751,308898,"H8ME01120","Chellie","Pingree",1,"H4ME01137","Isaac J.","Misiuk",0,58,24.08,-33.92,0.947,0.015,0.015,0.016,0.248,0.252,0.29,0.21,43.1,0.11,0.666,0.065,0.077,0.039,0.346,0.741,0.259,0.625,0.375,1703,0.186,0.119,0.136,0.41,0.148,1,1,0,0,1,-17.88,51.4,45.7,5.7,435540.05,381502.1,215458.53,322328.76,0,3166,20940.7,20787.57,153.13,15540.7,0,0
2014,"ME-02",1,41.83,47.03,118556,133308,283448,"H4ME02200","Emily Ann","Cain",0,"H4ME02234","Bruce","Poliquin",0,40.25,41.15,0.899999999999999,0.954,0.007,0.007,0.012,0.248,0.24,0.295,0.217,43.4,0.122,0.612,0.084,0.111,0.054,0.22,0.753,0.247,0.633,0.367,828,0.101,0.07,0.031,0.248,0.55,1,1,0,0,1,-4.74,51.4,45.7,5.7,1975987.28,1969516.56,6470.72,1460834.62,9999.23,1000,1728594.18,1720116.21,8673.97,1108617.14,0,3600
2014,"MI-01",1,45.28,52.14,113263,130414,250131,"H4MI01114","Jerry","Cannon",0,"H0MI01088","Dan","Benishek",1,39.57,55.9,16.33,0.926,0.016,0.006,0.016,0.237,0.22,0.297,0.247,45,0.122,0.558,0.104,0.1,0.031,0.227,0.799,0.201,0.64,0.36,774,0.114,0.089,0.072,0.234,0.492,1,1,1,1,0,12.39,51.4,45.7,5.7,1002506.43,1002506.43,0,596538.58,7998.04,825.44,2114648.35,2176821.68,26478.43,999032.19,1710,5191.86
2014,"MI-02",1,33.25,63.63,70851,135568,213072,"H4MI02104","Dean","Vanderstelt",0,"H0MI02094","Bill","Huizenga",1,32.35,64.46,32.11,0.86,0.061,0.022,0.088,0.312,0.249,0.261,0.179,37.8,0.082,0.643,0.097,0.109,0.039,0.24,0.762,0.238,0.696,0.304,2111,0.34,0.237,0.094,0.202,0.126,1,1,1,0,0,17.02,51.4,45.7,5.7,57905.72,53344.98,4560.74,23118,15239.66,10,1277352.51,1105248.33,315610.74,552465.19,0,0
2014,"MI-03",1,39.01,57.91,84720,125754,217165,"H4MI03227","Bob","Goodrich",0,"H0MI03126","Justin","Amash",1,39.62,58.38,18.76,0.845,0.089,0.016,0.072,0.302,0.26,0.263,0.174,37.8,0.086,0.648,0.097,0.109,0.051,0.283,0.746,0.254,0.676,0.324,2549,0.343,0.186,0.102,0.256,0.113,1,1,0,1,0,11.38,51.4,45.7,5.7,328939,317529.06,11409.94,57894,0,0,1805117.17,1554133.68,328827.01,1671033.3,0,1567
2014,"MI-04",1,39.09,56.49,85777,123962,219423,"H4MI04134","Jeff","Holmes",0,"H4MI04126","John","Moolenaar",0,39.52,57.3,17.78,0.941,0.018,0.01,0.029,0.289,0.233,0.27,0.209,41,0.096,0.572,0.109,0.117,0.031,0.201,0.777,0.223,0.669,0.331,994,0.128,0.099,0.059,0.303,0.411,1,1,1,0,0,12.08,51.4,45.7,5.7,133963.28,133963.28,0,92863.28,3000,0,1156712.66,1128662.1,28050.56,691386.76,6700,9400
2014,"MI-05",0,66.71,31.16,148182,69222,222138,"H2MI05119","Daniel T.","Kildee",1,"H4MI05123","Allen","Hardwick",0,57.63,39.18,-18.45,0.776,0.174,0.008,0.046,0.269,0.246,0.279,0.206,40.2,0.095,0.567,0.145,0.161,0.052,0.183,0.731,0.269,0.642,0.358,2133,0.315,0.29,0.106,0.211,0.079,1,1,1,0,0,-18.63,51.4,45.7,5.7,913951.39,938757.28,117453.12,301712.48,0,1705,0,0,0,0,0,0
2014,"MI-06",1,40.38,55.89,84391,116801,208976,"H4MI06105","Paul","Clements",0,"H6MI04113","Fred","Upton",1,42.43,48.34,5.91,0.852,0.086,0.015,0.056,0.296,0.242,0.27,0.193,39.3,0.089,0.625,0.099,0.118,0.036,0.253,0.744,0.256,0.66,0.34,1496,0.187,0.19,0.117,0.311,0.195,1,1,1,1,0,5.41,51.4,45.7,5.7,793716.62,793361.74,354.88,757568.28,0,875,3926017.82,3941683.73,54922.25,994178.94,500,14260
2014,"MI-07",1,41.17,53.45,92083,119564,223685,"H4MI07178","Pam","Byrnes",0,"H4MI07103","Tim","Walberg",1,41.75,44.93,3.18,0.916,0.042,0.009,0.041,0.26,0.258,0.288,0.195,40.8,0.094,0.61,0.099,0.095,0.033,0.224,0.788,0.212,0.685,0.315,1255,0.176,0.164,0.109,0.317,0.234,1,1,1,0,0,7.13,51.4,45.7,5.7,1375605.15,1375605.15,0,970789.14,27997.66,1458.25,1827643.49,1784290.9,319455.36,1012431.61,11398,3800
2014,"MI-08",1,42.06,54.6,102269,132739,243125,"H4MI05149","Eric","Schertzing",0,"H4MI08135","Mike","Bishop",0,37.67,43.7,6.03,0.861,0.057,0.039,0.047,0.312,0.258,0.272,0.158,38.9,0.074,0.656,0.09,0.077,0.025,0.379,0.757,0.243,0.668,0.332,3048,0.343,0.245,0.128,0.244,0.04,1,1,1,1,0,7.13,51.4,45.7,5.7,504363.69,503638.41,725.28,425367.91,500,722.44,1064038.15,1023449.14,40589.01,560479.31,3045,0
2014,"MI-09",0,60.39,36.09,136342,81470,225757,"H2MI17023","Sander","Levin",1,"H4MI09075","George","Brikho",0,54.51,40.96,-13.55,0.813,0.115,0.038,0.021,0.28,0.256,0.265,0.199,40.8,0.078,0.644,0.111,0.113,0.031,0.282,0.732,0.268,0.61,0.39,5091,0.869,0.125,0.005,0,0,1,1,1,1,0,-11.44,51.4,45.7,5.7,1453214.21,1491686.94,199665.24,350494.36,0,0,44184.7,42049.82,2134.88,36205.8,0,0
2014,"MI-10",1,29.36,68.68,67143,157069,228692,"H2MI10101","Chuck","Stadler",0,"H6MI12181","Candice S.","Miller",1,30.56,67.44,36.88,0.93,0.028,0.015,0.03,0.242,0.274,0.289,0.195,41.8,0.089,0.629,0.104,0.083,0.029,0.219,0.818,0.182,0.707,0.293,1880,0.328,0.226,0.065,0.203,0.178,1,1,0,1,0,15.72,51.4,45.7,5.7,0,0,0,0,0,0,850673.97,795742.33,830900.24,335564.75,0,100
2014,"MI-11",1,40.47,55.9,101681,140435,251238,"H4MI11105","Bobby","McKenzie",0,"H4MI11097","Dave","Trott",0,37.22,47.4,10.18,0.837,0.05,0.083,0.033,0.25,0.283,0.287,0.18,41.3,0.073,0.673,0.076,0.049,0.017,0.447,0.797,0.203,0.685,0.315,3079,0.575,0.322,0.062,0.041,0,1,1,1,0,0,9.44,51.4,45.7,5.7,825724.7,815445.33,10279.37,670644.84,0,5350,5008647.6,4958199.59,50448.01,1132867.88,1000,2800
2014,"MI-12",0,65.01,31.32,134346,64716,206660,"H4MI12079","Debbie","Dingell",0,"H4MI12061","Terry","Bowman",0,60.42,36.39,-24.03,0.796,0.106,0.049,0.055,0.348,0.249,0.244,0.159,37.3,0.071,0.626,0.104,0.122,0.032,0.323,0.676,0.324,0.607,0.393,5262,0.694,0.179,0.068,0.056,0.003,1,1,1,0,0,-29.74,51.4,45.7,5.7,1600331.23,1272507.7,327970.56,963299.25,0,0,48368.19,47906.19,0,45108.77,1200,550
2014,"MI-13",0,79.49,16.31,132710,27234,166947,"H6MI01028","John, Jr.","Conyers",1,"H4MI13200","Jeff","Gorman",0,80.07,16.74,-63.33,0.374,0.56,0.012,0.068,0.316,0.259,0.259,0.166,36.4,0.073,0.566,0.212,0.266,0.062,0.137,0.574,0.426,0.588,0.412,6226,0.891,0.084,0.018,0.006,0,1,1,1,0,0,-67.26,51.4,45.7,5.7,778668.26,833998.91,7992.02,181248.5,1.77,-900,0,0,0,0,0,0
2014,"MI-14",0,77.79,19.67,165272,41801,212468,"H2MI14111","Brenda","Lawrence",0,"H4MI13226","Christina L.","Barr",0,74.2,21.26,-52.94,0.342,0.573,0.042,0.046,0.288,0.254,0.269,0.188,38.6,0.068,0.586,0.178,0.211,0.05,0.295,0.601,0.399,0.616,0.384,6207,0.83,0.153,0.016,0.001,0,1,1,1,1,0,-58.65,51.4,45.7,5.7,780017.86,690886.65,89131.21,529995.86,0,1000,0,0,0,0,0,0
